"","x"
"1",0.00105526369863014
"2",0.00104551630136986
"3",0.00102960767123288
"4",0.00100535890410959
"5",0.00100371136986301
"6",0.000997341917808219
"7",0.00100187246575342
"8",0.00106265068493151
"9",0.00105054575342466
"10",0.0010379302739726
"11",0.00102779630136986
"12",0.00101923493150685
"13",0.00101899232876712
"14",0.00102711150684931
"15",0.00101452671232877
"16",0.00100395479452055
"17",0.000995146849315068
"18",0.000984102739726028
"19",0.00108663082191781
"20",0.00107747726027397
"21",0.00106640273972603
"22",0.00105594849315068
"23",0.00104072109589041
"24",0.00102472054794521
"25",0.00102000712328767
"26",0.00102356164383562
"27",0.00102970356164384
"28",0.00102255616438356
"29",0.00101421410958904
"30",0.00101053917808219
"31",0.000994921095890411
"32",0.000981380547945206
"33",0.00097287698630137
"34",0.000967611643835617
"35",0.00096686397260274
"36",0.000958434383561644
"37",0.00108615438356164
"38",0.00107148835616438
"39",0.00107131602739726
"40",0.00106267657534247
"41",0.00105896657534247
"42",0.0010568795890411
"43",0.00105621452054795
"44",0.00100575123287671
"45",0.00103627205479452
"46",0.00103877383561644
"47",0.00101821342465753
"48",0.000973067534246575
"49",0.0010083498630137
"50",0.00100480657534247
"51",0.00099966904109589
"52",0.000964412876712329
"53",0.000959936438356165
"54",0.000951775616438356
"55",0.000956648219178082
"56",0.000958194109589041
"57",0.000955177534246575
"58",0.000939565753424658
"59",0.00109783315068493
"60",0.00108121561643836
"61",0.00107621452054795
"62",0.0010632895890411
"63",0.00106588780821918
"64",0.00106698835616438
"65",0.00103247054794521
"66",0.00101932739726027
"67",0.0010174404109589
"68",0.00101381808219178
"69",0.000968750821917808
"70",0.00103104904109589
"71",0.00103281356164384
"72",0.00103150671232877
"73",0.000958551232876712
"74",0.000961929589041096
"75",0.000972109315068493
"76",0.000930421780821917
"77",0.000949626301369863
"78",0.000932895890410959
"79",0.000946959178082192
"80",0.000950871780821918
"81",0.000913184520547945
"82",0.000935076438356164
"83",0.000826665890410959
"84",0.000824636438356165
"85",0.000813403561643836
"86",0.000809204794520548
"87",0.000812597808219178
"88",0.000820152739726027
"89",0.000897646164383561
"90",0.000812047260273973
"91",0.000902020821917808
"92",0.000919538219178082
"93",0.000926433561643836
"94",0.000933760273972603
"95",0.000957952191780822
"96",0.00111345465753425
"97",0.00111693904109589
"98",0.00110338780821918
"99",0.00107902397260274
"100",0.00107458109589041
"101",0.00106908602739726
"102",0.00105635520547945
"103",0.00105595068493151
"104",0.0010593898630137
"105",0.00102503643835616
"106",0.00104534547945205
"107",0.000998134931506849
"108",0.00100844123287671
"109",0.000998686849315069
"110",0.000990608493150685
"111",0.000980511643835617
"112",0.000952084657534247
"113",0.000968483424657534
"114",0.000953167123287671
"115",0.000924086575342466
"116",0.00093868301369863
"117",0.000918428082191781
"118",0.000820014657534246
"119",0.000937898904109589
"120",0.000907512465753424
"121",0.00093007301369863
"122",0.000927646712328767
"123",0.000820730136986301
"124",0.000818124383561644
"125",0.000813246438356165
"126",0.00081916301369863
"127",0.000815300410958904
"128",0.000810985342465754
"129",0.000904648082191781
"130",0.000898015205479452
"131",0.000900874383561644
"132",0.000927498082191781
"133",0.000942246164383562
"134",0.000962823150684931
"135",0.000970172328767123
"136",0.000975525890410958
"137",0.000984997534246575
"138",0.000974494246575343
"139",0.00109163232876712
"140",0.00109870273972603
"141",0.00109466095890411
"142",0.00108479493150685
"143",0.0010675497260274
"144",0.00107269191780822
"145",0.00106306191780822
"146",0.00104186917808219
"147",0.00103249315068493
"148",0.00102608575342466
"149",0.00101076410958904
"150",0.00100391657534247
"151",0.000992324383561644
"152",0.000984796575342466
"153",0.00097091904109589
"154",0.000992319315068493
"155",0.000947167260273973
"156",0.000963664109589042
"157",0.000943129041095891
"158",0.00092565397260274
"159",0.000923518904109589
"160",0.000932989452054795
"161",0.000920980410958904
"162",0.000907665753424658
"163",0.000919348219178082
"164",0.000817247534246575
"165",0.000822042465753425
"166",0.00081159602739726
"167",0.000815879589041096
"168",0.000810520136986301
"169",0.000818699863013699
"170",0.000824800136986301
"171",0.000820581369863014
"172",0.00082627301369863
"173",0.000927810136986302
"174",0.000906417260273972
"175",0.000922525205479452
"176",0.00094668698630137
"177",0.000954057671232877
"178",0.000958326849315068
"179",0.000964975068493151
"180",0.000981159589041096
"181",0.00098979
"182",0.000994562739726027
"183",0.000990904383561644
"184",0.00113133493150685
"185",0.00113630643835616
"186",0.00110872931506849
"187",0.00109726164383562
"188",0.00109695753424658
"189",0.00107942589041096
"190",0.00105286917808219
"191",0.00105867383561644
"192",0.00105423643835616
"193",0.00101038273972603
"194",0.00100557712328767
"195",0.00101063328767123
"196",0.00100965054794521
"197",0.00100158095890411
"198",0.000984404520547945
"199",0.000985095342465754
"200",0.000979131232876713
"201",0.000969239589041096
"202",0.000963356438356164
"203",0.000956118767123288
"204",0.000932031780821918
"205",0.000923138356164384
"206",0.000916603698630137
"207",0.000911974794520548
"208",0.000910873287671233
"209",0.000908836438356165
"210",0.000910131506849315
"211",0.000808234109589041
"212",0.000818845479452055
"213",0.000810301643835616
"214",0.000809367397260274
"215",0.000810281506849315
"216",0.000780865342465753
"217",0.000816610821917808
"218",0.000818306712328767
"219",0.000905592191780822
"220",0.000913957534246575
"221",0.000920594383561644
"222",0.000924893287671233
"223",0.000941792328767123
"224",0.000938286575342465
"225",0.000958168904109589
"226",0.000965912739726028
"227",0.00097453397260274
"228",0.000958212328767123
"229",0.000986685753424657
"230",0.000984663561643835
"231",0.00114403575342466
"232",0.00112237534246575
"233",0.00110885520547945
"234",0.0011099302739726
"235",0.00106438589041096
"236",0.00109651328767123
"237",0.00107143452054795
"238",0.00103385876712329
"239",0.0010421704109589
"240",0.0010437298630137
"241",0.00100082753424658
"242",0.000987141232876712
"243",0.00101509
"244",0.00100391821917808
"245",0.000948615753424658
"246",0.000977798767123287
"247",0.000972463698630137
